name,address,suburb,state,postcode,latitude,longitude,phone,opening_hours,venue_type,source
Bucketts Way Neighbourhood Group Inc.,88 King Street,GLOUCESTER,NSW,2422,-32.008966,151.965699,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
TrefoilCare Services,110 Neill Street,BEAUFORT,VIC,3373,-37.4285289999999,143.37324,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Alpha Omega Aged Care,144 CABRAMATTA ROAD,CABRAMATTA,NSW,2166,-33.895485,150.939567,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Victorian Homecare Services PTY LTD,7 Birkdale Close,ANGLESEA,VIC,3230,-38.411315,144.170928,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Charles Brownlow Retirement Village,157 South Valley Road,HIGHTON,VIC,3216,-38.190063,144.315449999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Glow Health Care Australia,"OFFICE 1, 20 CARLTON STREET",GRANVILLE,NSW,2142,-33.833511,151.009221999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Torres and Cape Hospital and Health Service,"Level 9, Citi Central Building",CAIRNS,QLD,4870,-16.925726,145.775566999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Arcare Balnarring,51 Balnarring Road,BALNARRING,VIC,3926,-38.36986,145.123411,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Home Care Assistance South East Melbourne,"Unit 13, 417-419 Warrigal Road",CHELTENHAM,VIC,3192,-37.9505109999999,145.075476,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MSWA,29 PARKHILL WAY,WILSON,WA,6107,-32.0144489999999,115.899822,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
We2Care,1-3 Patrick Street,AITKENVALE,QLD,4814,-19.297179,146.770609,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gunning District Community and Health Service,Lot 28 101 Yass Street,GUNNING,NSW,2581,-34.781834,149.266442,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Multicultural Communities Council of Illawarra Limited - ACT,8 LYELL STREET,FYSHWICK,ACT,2609,-35.3285279999999,149.173869999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Bert Newton Retirement Village,32-40 Graham Road,HIGHETT,VIC,3190,-37.951929,145.041669,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Carinity Home Care - Townsville,"Blackman House Carinity Education, 190A HERVEY RANGE ROAD",CONDON,QLD,4815,-19.3239449999999,146.710479999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Carinity Home Care - Bribie and Caboolture,74-92 Grant Road,CABOOLTURE SOUTH,QLD,4510,-27.096947,152.938132999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Carinity Home Care - Toowoomba and Surrounds,131 HIGHFIELDS ROAD,HIGHFIELDS,QLD,4352,-27.446283,151.934931,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Carinity Home Care - Hervey Bay and Maryborough,"Unit 13, 13-62 Main Street",PIALBA,QLD,4655,-25.286123,152.837759,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Calvary Trugo Place,120 Mason Street,NEWPORT,VIC,3015,-37.8412239999999,144.87331,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Deborah Cheetham Retirement Village,181-195 Shell Road,OCEAN GROVE,VIC,3226,-38.2595699999999,144.554391,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
"Southern Cross Care (SA, NT & VIC) Inc. Home Support Services Mornington","The Mornington, 150 Mornington-Tyabb Road",MORNINGTON,VIC,3931,-38.2373649999999,145.056580999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
ECA Home Care,"Cunningham Downs Village, 1 Hartshorn Drive",ECHUCA,VIC,3564,-36.1299149999999,144.72163,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Carers Network,"Suite 6, 758 Blackburn Road",CLAYTON,VIC,3168,-37.9105369999999,145.141525,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
The Village Home Care Services,144 Arthur Street,FORTITUDE VALLEY,QLD,4006,-27.4581179999999,153.040278999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Rowville Manor,18 Le John Street,ROWVILLE,VIC,3178,-37.9255149999999,145.250572,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Thamarrurr Flexible Aged Care Service,463 Perdjert Street,WADEYE,NT,822,-14.246522,129.524237999999,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
MacDonnell Regional Council,1 Bagot Street,ALICE SPRINGS,NT,870,-23.7070259999999,133.879255,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Barkly Aged and Disability Services,41 Peko Road,TENNANT CREEK,NT,860,-19.6455559999999,134.196088,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Ltyentye Apurte Community Care,Main Street,SANTA TERESA,NT,872,-24.1301689999999,134.371659999999,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Queensland Ageing and Disability Services,"Unit 19, 1693 Logan Road",MOUNT GRAVATT,QLD,4122,-27.5483189999999,153.080138,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Berengarra,283 Cotham Road,KEW,VIC,3101,-37.809283,145.053378,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Australian Chinese Community Association Hurstville,15 Hunter Street,PARRAMATTA,NSW,2150,-33.8153549999999,150.998739999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Auscare Staffing Agency Pty Ltd,184- A Shepperton Road,VICTORIA PARK,WA,6100,-31.977871,115.90345,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Support4Me,"Shop 5, 353 Wagga Road",LAVINGTON,NSW,2641,-36.0491019999999,146.937182,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Coastal Home Care - Sunshine Coast,"Shop 1, 40 Glen Kyle Drive",BUDERIM,QLD,4556,-26.6751399999999,153.09035,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gallipoli in-Home Care,11 Gelibolu Parade,AUBURN,NSW,2144,-33.8532799999999,151.036469,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Care Packages - Southern Melbourne,"Suite 101, Level 1, 204 Dryburgh Street",NORTH MELBOURNE,VIC,3054,-37.8014489999999,144.944009999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Whiddon Home Care - Northern Sydney,2 Lowe Road,HORNSBY,NSW,2077,-33.7013499999999,151.113544999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Home Care Packages,"Level 3, 2107 Dandenong Road",CLAYTON,VIC,3168,-37.9220529999999,145.140052999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wesley Home Care Far North Coast,82 Victoria Street,GRAFTON,NSW,2460,-29.691199,152.931673999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Yaandina Community Services,51 Hampton Street,ROEBOURNE,WA,6718,-20.776342,117.144020999999,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Mt Leibig NATSIFACP,13 Kelly Street,MT LEIBIG,NT,872,-23.2657829999999,131.272663999999,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Just Better Care Central Queensland,"Shop 2, 66-B Elphinstone Street",BERSERKER,QLD,4701,-23.3632969999999,150.524076,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Wagin Homecare,2 Arthur Road,WAGIN,WA,6315,-33.3105639999999,117.338859999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Life Without Barriers ACT,Blaxland Centre 25 Blaxland Crescent,GRIFFITH,ACT,2603,-35.325487,149.141888999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Sensible Care Pty Ltd,"UNIT 3, 271 PARA ROAD",GREENSBOROUGH,VIC,3088,-37.7044739999999,145.107800999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Northern Peninsula Area Home Care Services,52 Brown Street,NEW MAPOON,QLD,4876,-10.869069,142.381381,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Pop-Up Health,229 Greenhill Road,DULWICH,SA,5065,-34.939756,138.625575999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Hayee Aged Care Services Pty Ltd,"Suite 1, Level 1, 215-219 George Street",LIVERPOOL,NSW,2170,-33.9232039999999,150.924479999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
North Eastern Community Home Care,580 Lower North East Road,CAMPBELLTOWN,SA,5074,-34.8829989999999,138.662126999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Beaumont Home Care,1-60 Ziviani Road,WAMURAM,QLD,4512,-27.0206799999999,152.875631999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dementia and Aged Care Services - Bowral,10 Chittaway Road,OURIMBAH,NSW,2258,-33.3576419999999,151.380051,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dementia and Aged Care Services - Southern Highlands,10 Chittaway Road,OURIMBAH,NSW,2258,-33.3576419999999,151.380051,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dementia and Aged Care Services - New England,10 Chittaway Road,OURIMBAH,NSW,2258,-33.3576419999999,151.380051,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Dementia and Aged Care Services - Central Coast,10 Chittaway Road,OURIMBAH,NSW,2258,-33.3576419999999,151.380051,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Gold Coast Multi Service Centre,90 Allied Drive,ARUNDEL,QLD,4214,-27.9394479999999,153.381079999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St John's Home Care Packages Coen,41 Shephard Street,COEN,QLD,4892,-13.948251,143.199072,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St John's Home Care Packages Tablelands,5 Quill Street,MAREEBA,QLD,4880,-16.9936669999999,145.427566,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St John's Home Care Packages Innisfail,120 Rankin Street,INNISFAIL,QLD,4860,-17.519188,146.029148999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St John's Home Care Packages Townsville,2 / 287 Ross River Road,AITKENVALE,QLD,4814,-19.296797,146.766661999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
St John's Home Care Packages North Brisbane,241 Church Road,TAIGUM,QLD,4018,-27.348244,153.048239999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Torbay Home Care,"Unit 1, 43 Exeter Street",TORQUAY,QLD,4655,-25.2959819999999,152.865551,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Respect Aged Care,50 Formby Road,DEVONPORT,TAS,7310,-41.18292,146.361401999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Home Care Packages Moyne Shire Council,10 Princes Street,PORT FAIRY,VIC,3284,-38.384554,142.238038999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Trilogy Care,"LEVEL 3, 2 KING STREET",BOWEN HILLS,QLD,4006,-27.4529609999999,153.034051,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Esse Care,"Unit 207, ECO BUILDING, 189-E SOUTH CENTRE Road",TULLAMARINE,VIC,3043,-37.705021,144.858663,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
MVAC,70 Marine Parade,SOUTHPORT,QLD,4215,-27.964582,153.414299999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Better Care Perth,"Unit 1, Level 1, 2 Burgay Court",OSBORNE PARK,WA,6017,-31.907097,115.801494,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Just Better Care Melbourne West,"Office 15, Level 2, 90 Maribyrnong Street",FOOTSCRAY,VIC,3011,-37.8080319999999,144.905593,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
SereneCare,"Suite 1A, 420 VICTORIA STREET",BRUNSWICK,VIC,3056,-37.766573,144.956493999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Lake Cathie Manor Aged Care,1379 Ocean Drive,LAKE CATHIE,NSW,2445,-31.5651709999999,152.838414,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Rockpool Pelican Waters,17 Spitfire Banks Drive,PELICAN WATERS,QLD,4551,-26.8385779999999,153.106880999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Rockpool Songbird Oxley,11 WHIPBIRD PLACE,OXLEY,QLD,4075,-27.551196,152.968112999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Seasons Living Home Care,"Unit 5, 205 Leitchs Road",BRENDALE,QLD,4500,-27.325593,152.980127,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
The Buckland Convalescent Hospital,"Unit 1, 39 Hawkesbury Road",SPRINGWOOD,NSW,2777,-33.692494,150.577174,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Rockpool Carseldine,56 Plaza Place,CARSELDINE,QLD,4034,-27.349665,153.024507999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Bethanie Dalyellup,114 Norton Promenade,DALYELLUP,WA,6230,-33.3972849999999,115.631063999999,Phone number not available,Opening hours not available,Residential Aged Care,AIHW_ServiceList
Self Manged Support Pty Ltd trading as HomeMade Support,"Level 10, 255 Pitt Street",SYDNEY,NSW,2000,-33.871828,151.207597999999,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
Yuendumu Old People's Program,69 Flynn Drive,GILLEN,NT,870,-23.70623,133.85784,Phone number not available,Opening hours not available,Indigenous Aged Care,AIHW_ServiceList
Carinity Home Care - Sunshine Coast,"Lot 99, 18 TEXTILE AVENUE",WARANA,QLD,4575,-26.730567,153.12384,Phone number not available,Opening hours not available,Home Care Service,AIHW_ServiceList
